"No.","Time","Source","Destination","Protocol","Length","Info"
"2350","4477.835907","24.36.174.173","10.0.2.15","TCP","60","47044  >  57461 [ACK] Seq=1 Ack=50 Win=65535 Len=0"
"2351","4477.837668","10.0.2.15","24.140.134.21","TCP","54","56955  >  45411 [ACK] Seq=71 Ack=67 Win=29200 Len=0"
"2352","4477.877496","24.36.174.173","10.0.2.15","TCP","136","47044  >  57461 [PSH, ACK] Seq=1 Ack=50 Win=65535 Len=82"
"2353","4477.877530","10.0.2.15","24.36.174.173","TCP","54","57461  >  47044 [ACK] Seq=50 Ack=83 Win=29200 Len=0"
"2354","4477.878627","10.0.2.15","24.36.174.173","TCP","62","57461  >  47044 [PSH, ACK] Seq=50 Ack=83 Win=29200 Len=8"
"2355","4477.879352","24.36.174.173","10.0.2.15","TCP","60","47044  >  57461 [ACK] Seq=83 Ack=58 Win=65535 Len=0"
"2356","4477.918817","24.36.174.173","10.0.2.15","TCP","62","47044  >  57461 [PSH, ACK] Seq=83 Ack=58 Win=65535 Len=8"
"2357","4477.919430","10.0.2.15","24.36.174.173","TCP","99","57461  >  47044 [PSH, ACK] Seq=58 Ack=91 Win=29200 Len=45"
"2358","4477.919613","24.36.174.173","10.0.2.15","TCP","60","47044  >  57461 [ACK] Seq=91 Ack=103 Win=65535 Len=0"
"2359","4477.957201","24.36.174.173","10.0.2.15","TCP","85","47044  >  57461 [PSH, ACK] Seq=91 Ack=103 Win=65535 Len=31"
"2360","4477.957647","10.0.2.15","24.36.174.173","TCP","67","57461  >  47044 [PSH, ACK] Seq=103 Ack=122 Win=29200 Len=13"
"2361","4477.957940","24.36.174.173","10.0.2.15","TCP","60","47044  >  57461 [ACK] Seq=122 Ack=116 Win=65535 Len=0"
"2362","4477.997700","24.36.174.173","10.0.2.15","TCP","72","47044  >  57461 [PSH, ACK] Seq=122 Ack=116 Win=65535 Len=18"
"2363","4477.998577","10.0.2.15","24.36.174.173","UDP","64","15685  >  47044 Len=22"
"2364","4478.039501","10.0.2.15","24.36.174.173","TCP","54","57461  >  47044 [ACK] Seq=116 Ack=140 Win=29200 Len=0"
"2365","4478.039575","24.36.174.173","10.0.2.15","UDP","64","47044  >  15685 Len=22"
"2366","4478.039913","10.0.2.15","24.36.174.173","TCP","69","57461  >  47044 [PSH, ACK] Seq=116 Ack=140 Win=29200 Len=15"
"2367","4478.040098","24.36.174.173","10.0.2.15","TCP","60","47044  >  57461 [ACK] Seq=140 Ack=131 Win=65535 Len=0"
"2368","4478.081801","24.36.174.173","10.0.2.15","TCP","60","47044  >  57461 [PSH, ACK] Seq=140 Ack=131 Win=65535 Len=4"
"2369","4478.081827","10.0.2.15","24.36.174.173","TCP","54","57461  >  47044 [ACK] Seq=131 Ack=144 Win=29200 Len=0"
"2370","4478.601737","10.0.2.15","108.237.134.2","TCP","74","[TCP Retransmission] 39807  >  7124 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=5990255 TSecr=0 WS=128"
"2371","4478.719087","10.0.2.15","108.237.134.2","TCP","74","51716  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=5990284 TSecr=0 WS=128"
"2372","4478.770873","10.0.2.15","24.140.134.21","TCP","54","56955  >  45411 [FIN, ACK] Seq=71 Ack=67 Win=29200 Len=0"
"2373","4478.771239","24.140.134.21","10.0.2.15","TCP","60","45411  >  56955 [ACK] Seq=67 Ack=72 Win=65535 Len=0"
"2374","4479.128319","24.140.134.21","10.0.2.15","TCP","60","45411  >  56955 [FIN, ACK] Seq=67 Ack=72 Win=65535 Len=0"
"2375","4479.128364","10.0.2.15","24.140.134.21","TCP","54","56955  >  45411 [ACK] Seq=72 Ack=68 Win=29200 Len=0"
"2376","4479.493949","10.0.2.15","108.237.134.2","TCP","74","[TCP Retransmission] 39805  >  7124 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=5990478 TSecr=0 WS=128"
"2377","4479.554753","24.140.134.21","10.0.2.15","TCP","60","45411  >  56953 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"2378","4479.554793","10.0.2.15","24.140.134.21","TCP","54","56953  >  45411 [RST] Seq=1 Win=0 Len=0"
"2379","4479.718768","10.0.2.15","108.237.134.2","TCP","74","[TCP Retransmission] 51716  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=5990534 TSecr=0 WS=128"
"2380","4480.608083","10.0.2.15","108.237.134.2","TCP","74","[TCP Retransmission] 39807  >  7124 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=5990756 TSecr=0 WS=128"
"2381","4481.154378","10.0.2.15","74.125.71.16","TCP","74","51261  >  465 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=5990893 TSecr=0 WS=128"
"2382","4481.268673","74.125.71.16","10.0.2.15","TCP","60","465  >  51261 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"2383","4481.269676","10.0.2.15","74.125.71.16","TCP","54","51261  >  465 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"2384","4481.272481","10.0.2.15","74.125.71.16","TLSv1.2","571","Client Hello (SNI=smtp.googlemail.com)"
"2385","4481.274266","74.125.71.16","10.0.2.15","TCP","60","465  >  51261 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"2386","4481.386048","74.125.71.16","10.0.2.15","TLSv1.2","191","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"2387","4481.386135","10.0.2.15","74.125.71.16","TCP","54","51261  >  465 [ACK] Seq=518 Ack=138 Win=30016 Len=0"
"2388","4481.387759","10.0.2.15","74.125.71.16","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"2389","4481.389081","74.125.71.16","10.0.2.15","TCP","60","465  >  51261 [ACK] Seq=138 Ack=569 Win=65535 Len=0"
"2390","4481.619547","74.125.71.16","10.0.2.15","TLSv1.2","136","Application Data"
"2391","4481.626887","10.0.2.15","74.125.71.16","TLSv1.2","101","Application Data"
"2392","4481.627154","74.125.71.16","10.0.2.15","TCP","60","465  >  51261 [ACK] Seq=220 Ack=616 Win=65535 Len=0"
"2393","4481.721861","10.0.2.15","108.237.134.2","TCP","74","[TCP Retransmission] 51716  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=5991035 TSecr=0 WS=128"
"2394","4481.735570","74.125.71.16","10.0.2.15","TLSv1.2","293","Application Data"
"2395","4481.736893","10.0.2.15","74.125.71.16","TLSv1.2","136","Application Data"
"2396","4481.737106","74.125.71.16","10.0.2.15","TCP","60","465  >  51261 [ACK] Seq=459 Ack=698 Win=65535 Len=0"
"2397","4481.967617","74.125.71.16","10.0.2.15","TLSv1.2","103","Application Data"
"2398","4482.006559","10.0.2.15","74.125.71.16","TCP","54","51261  >  465 [ACK] Seq=698 Ack=508 Win=31088 Len=0"
"2399","4482.033042","10.0.2.15","74.125.71.16","TLSv1.2","125","Application Data"
"2400","4482.033447","74.125.71.16","10.0.2.15","TCP","60","465  >  51261 [ACK] Seq=508 Ack=769 Win=65535 Len=0"
"2401","4482.139644","74.125.71.16","10.0.2.15","TLSv1.2","125","Application Data"
"2402","4482.139688","10.0.2.15","74.125.71.16","TCP","54","51261  >  465 [ACK] Seq=769 Ack=579 Win=31088 Len=0"
"2403","4482.141978","10.0.2.15","74.125.71.16","TLSv1.2","114","Application Data"
"2404","4482.142333","74.125.71.16","10.0.2.15","TCP","60","465  >  51261 [ACK] Seq=579 Ack=829 Win=65535 Len=0"
"2405","4482.245744","74.125.71.16","10.0.2.15","TLSv1.2","125","Application Data"
"2406","4482.246286","10.0.2.15","74.125.71.16","TLSv1.2","89","Application Data"
"2407","4482.246557","74.125.71.16","10.0.2.15","TCP","60","465  >  51261 [ACK] Seq=650 Ack=864 Win=65535 Len=0"
"2408","4482.478165","74.125.71.16","10.0.2.15","TLSv1.2","126","Application Data"
"2409","4482.493750","10.0.2.15","74.125.71.16","TLSv1.2","459","Application Data"
"2410","4482.493995","10.0.2.15","74.125.71.16","TLSv1.2","86","Application Data"
"2411","4482.494070","74.125.71.16","10.0.2.15","TCP","60","465  >  51261 [ACK] Seq=722 Ack=1269 Win=65535 Len=0"
"2412","4482.497019","74.125.71.16","10.0.2.15","TCP","60","465  >  51261 [ACK] Seq=722 Ack=1301 Win=65535 Len=0"
"2413","4483.032790","10.0.2.15","99.242.236.70","TCP","74","60362  >  38938 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=5991362 TSecr=0 WS=128"
"2414","4483.158818","74.125.71.16","10.0.2.15","TLSv1.2","136","Application Data"
"2415","4483.159588","10.0.2.15","74.125.71.16","TLSv1.2","89","Application Data"
"2416","4483.159831","74.125.71.16","10.0.2.15","TCP","60","465  >  51261 [ACK] Seq=804 Ack=1336 Win=65535 Len=0"
"2417","4483.272468","74.125.71.16","10.0.2.15","TLSv1.2","141","Application Data"
"2418","4483.272531","74.125.71.16","10.0.2.15","TCP","60","465  >  51261 [FIN, ACK] Seq=891 Ack=1336 Win=65535 Len=0"
"2419","4483.309630","10.0.2.15","74.125.71.16","TCP","54","51261  >  465 [ACK] Seq=1336 Ack=892 Win=31088 Len=0"
"2420","4483.322363","10.0.2.15","74.125.71.16","TLSv1.2","85","Encrypted Alert"
"2421","4483.322433","10.0.2.15","74.125.71.16","TCP","54","51261  >  465 [FIN, ACK] Seq=1367 Ack=892 Win=31088 Len=0"
"2422","4483.323768","74.125.71.16","10.0.2.15","TCP","60","465  >  51261 [ACK] Seq=892 Ack=1367 Win=65535 Len=0"
"2423","4483.323790","74.125.71.16","10.0.2.15","TCP","60","465  >  51261 [ACK] Seq=892 Ack=1368 Win=65535 Len=0"
"2424","4484.034394","10.0.2.15","99.242.236.70","TCP","74","[TCP Retransmission] 60362  >  38938 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=5991613 TSecr=0 WS=128"
"2425","4484.549727","10.0.2.15","184.162.79.221","TCP","74","39660  >  21315 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=5991742 TSecr=0 WS=128"
"2426","4484.598175","184.162.79.221","10.0.2.15","TCP","60","21315  >  39660 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"2427","4484.598330","10.0.2.15","184.162.79.221","TCP","54","39660  >  21315 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"2428","4484.599126","10.0.2.15","184.162.79.221","TCP","138","39660  >  21315 [PSH, ACK] Seq=1 Ack=1 Win=29200 Len=84"
"2429","4484.599572","184.162.79.221","10.0.2.15","TCP","60","21315  >  39660 [ACK] Seq=1 Ack=85 Win=65535 Len=0"
"2430","4484.647585","184.162.79.221","10.0.2.15","TCP","152","21315  >  39660 [PSH, ACK] Seq=1 Ack=85 Win=65535 Len=98"
"2431","4484.647608","10.0.2.15","184.162.79.221","TCP","54","39660  >  21315 [ACK] Seq=85 Ack=99 Win=29200 Len=0"
"2432","4484.648465","10.0.2.15","184.162.79.221","TCP","62","39660  >  21315 [PSH, ACK] Seq=85 Ack=99 Win=29200 Len=8"
"2433","4484.648653","184.162.79.221","10.0.2.15","TCP","60","21315  >  39660 [ACK] Seq=99 Ack=93 Win=65535 Len=0"
"2434","4484.696384","184.162.79.221","10.0.2.15","TCP","62","21315  >  39660 [PSH, ACK] Seq=99 Ack=93 Win=65535 Len=8"
"2435","4484.697477","10.0.2.15","184.162.79.221","TCP","87","39660  >  21315 [PSH, ACK] Seq=93 Ack=107 Win=29200 Len=33"
"2436","4484.697675","184.162.79.221","10.0.2.15","TCP","60","21315  >  39660 [ACK] Seq=107 Ack=126 Win=65535 Len=0"
"2437","4484.745927","184.162.79.221","10.0.2.15","TCP","111","21315  >  39660 [PSH, ACK] Seq=107 Ack=126 Win=65535 Len=57"
"2438","4484.746303","10.0.2.15","184.162.79.221","TCP","67","39660  >  21315 [PSH, ACK] Seq=126 Ack=164 Win=29200 Len=13"
"2439","4484.746511","184.162.79.221","10.0.2.15","TCP","60","21315  >  39660 [ACK] Seq=164 Ack=139 Win=65535 Len=0"
"2440","4484.793795","184.162.79.221","10.0.2.15","TCP","72","21315  >  39660 [PSH, ACK] Seq=164 Ack=139 Win=65535 Len=18"
"2441","4484.794631","10.0.2.15","184.162.79.221","UDP","63","15685  >  21315 Len=21"
"2442","4484.794916","10.0.2.15","64.4.23.162","UDP","255","15685  >  40019 Len=213"
"2443","4484.835277","10.0.2.15","184.162.79.221","TCP","54","39660  >  21315 [ACK] Seq=139 Ack=182 Win=29200 Len=0"
"2444","4484.843684","184.162.79.221","10.0.2.15","UDP","63","21315  >  15685 Len=21"
"2445","4484.853213","10.0.2.15","184.162.79.221","TCP","69","39660  >  21315 [PSH, ACK] Seq=139 Ack=182 Win=29200 Len=15"
"2446","4484.853653","184.162.79.221","10.0.2.15","TCP","60","21315  >  39660 [ACK] Seq=182 Ack=154 Win=65535 Len=0"
"2447","4484.901826","184.162.79.221","10.0.2.15","TCP","60","21315  >  39660 [PSH, ACK] Seq=182 Ack=154 Win=65535 Len=4"
"2448","4484.903619","10.0.2.15","184.162.79.221","TCP","54","39660  >  21315 [ACK] Seq=154 Ack=186 Win=29200 Len=0"
"2449","4485.140482","64.4.23.162","10.0.2.15","UDP","60","40019  >  15685 Len=18"
"2450","4485.284129","24.36.174.173","10.0.2.15","TCP","67","47044  >  57461 [PSH, ACK] Seq=144 Ack=131 Win=65535 Len=13"
"2451","4485.284276","10.0.2.15","24.36.174.173","TCP","54","57461  >  47044 [ACK] Seq=131 Ack=157 Win=29200 Len=0"
"2452","4485.285028","10.0.2.15","24.36.174.173","TCP","58","57461  >  47044 [PSH, ACK] Seq=131 Ack=157 Win=29200 Len=4"
"2453","4485.285429","24.36.174.173","10.0.2.15","TCP","60","47044  >  57461 [ACK] Seq=157 Ack=135 Win=65535 Len=0"
"2454","4485.571441","24.36.174.173","10.0.2.15","TCP","731","47044  >  57461 [PSH, ACK] Seq=157 Ack=135 Win=65535 Len=677"
"2455","4485.577733","10.0.2.15","24.36.174.173","TCP","1078","57461  >  47044 [PSH, ACK] Seq=135 Ack=834 Win=30465 Len=1024"
"2456","4485.578032","24.36.174.173","10.0.2.15","TCP","60","47044  >  57461 [ACK] Seq=834 Ack=1159 Win=65535 Len=0"
"2457","4485.578055","10.0.2.15","24.36.174.173","TCP","141","57461  >  47044 [PSH, ACK] Seq=1159 Ack=834 Win=30465 Len=87"
"2458","4485.578391","24.36.174.173","10.0.2.15","TCP","60","47044  >  57461 [ACK] Seq=834 Ack=1246 Win=65535 Len=0"
"2459","4485.578866","10.0.2.15","184.162.79.221","TCP","54","39660  >  21315 [FIN, ACK] Seq=154 Ack=186 Win=29200 Len=0"
"2460","4485.579010","184.162.79.221","10.0.2.15","TCP","60","21315  >  39660 [ACK] Seq=186 Ack=155 Win=65535 Len=0"
"2461","4485.630299","184.162.79.221","10.0.2.15","TCP","60","21315  >  39660 [FIN, ACK] Seq=186 Ack=155 Win=65535 Len=0"
"2462","4485.630356","10.0.2.15","184.162.79.221","TCP","54","39660  >  21315 [ACK] Seq=155 Ack=187 Win=29200 Len=0"
"2463","4485.874817","24.36.174.173","10.0.2.15","TCP","85","47044  >  57461 [PSH, ACK] Seq=834 Ack=1246 Win=65535 Len=31"
"2464","4485.877576","131.202.240.242","10.0.2.15","UDP","84","60592  >  15685 Len=42"
"2465","4485.880446","131.202.240.242","10.0.2.15","UDP","83","60592  >  15685 Len=41"
"2466","4485.914304","10.0.2.15","24.36.174.173","TCP","54","57461  >  47044 [ACK] Seq=1246 Ack=865 Win=30465 Len=0"
"2467","4486.124934","24.36.174.173","10.0.2.15","TCP","607","47044  >  57461 [PSH, ACK] Seq=865 Ack=1246 Win=65535 Len=553"
"2468","4486.124967","10.0.2.15","24.36.174.173","TCP","54","57461  >  47044 [ACK] Seq=1246 Ack=1418 Win=31819 Len=0"
"2469","4486.133362","10.0.2.15","131.202.240.242","UDP","83","15685  >  60592 Len=41"
"2470","4486.133811","10.0.2.15","131.202.240.242","UDP","83","15685  >  60592 Len=41"
"2471","4486.134804","131.202.240.242","10.0.2.15","UDP","70","60592  >  15685 Len=28"
"2472","4486.135814","131.202.240.242","10.0.2.15","UDP","68","60592  >  15685 Len=26"
"2473","4486.888384","10.0.2.15","131.202.240.242","UDP","45","15685  >  60592 Len=3"
"2474","4487.143885","131.202.240.242","10.0.2.15","UDP","60","60592  >  15685 Len=3"
"2475","4487.883882","131.202.240.242","10.0.2.15","UDP","83","60592  >  15685 Len=41"
"2476","4487.884257","131.202.240.242","10.0.2.15","UDP","81","60592  >  15685 Len=39"
"2477","4487.884550","10.0.2.15","131.202.240.242","UDP","62","15685  >  60592 Len=20"
"2478","4487.885170","10.0.2.15","131.202.240.242","UDP","62","15685  >  60592 Len=20"
"2479","4491.829145","24.36.174.173","10.0.2.15","TCP","74","47044  >  57461 [PSH, ACK] Seq=1418 Ack=1246 Win=65535 Len=20"
"2480","4491.830030","10.0.2.15","24.36.174.173","TCP","54","57461  >  47044 [ACK] Seq=1246 Ack=1438 Win=31819 Len=0"
"2481","4492.093699","24.36.174.173","10.0.2.15","TCP","84","47044  >  57461 [PSH, ACK] Seq=1438 Ack=1246 Win=65535 Len=30"
"2482","4492.093763","10.0.2.15","24.36.174.173","TCP","54","57461  >  47044 [ACK] Seq=1246 Ack=1468 Win=31819 Len=0"
"2483","4496.910793","10.0.2.15","131.202.240.242","UDP","45","15685  >  60592 Len=3"
"2484","4497.164829","131.202.240.242","10.0.2.15","UDP","60","60592  >  15685 Len=3"
"2485","4498.167305","10.0.2.15","24.36.174.173","UDP","64","15685  >  47044 Len=22"
"2486","4498.206699","24.36.174.173","10.0.2.15","UDP","64","47044  >  15685 Len=22"
"2487","4498.207643","10.0.2.15","24.36.174.173","TCP","69","57461  >  47044 [PSH, ACK] Seq=1246 Ack=1468 Win=31819 Len=15"
"2488","4498.207888","24.36.174.173","10.0.2.15","TCP","60","47044  >  57461 [ACK] Seq=1468 Ack=1261 Win=65535 Len=0"
"2489","4498.246824","24.36.174.173","10.0.2.15","TCP","60","47044  >  57461 [PSH, ACK] Seq=1468 Ack=1261 Win=65535 Len=4"
"2490","4498.246849","10.0.2.15","24.36.174.173","TCP","54","57461  >  47044 [ACK] Seq=1261 Ack=1472 Win=31819 Len=0"
"2491","4498.555128","131.202.240.242","10.0.2.15","UDP","82","60592  >  15685 Len=40"
"2492","4498.555528","10.0.2.15","131.202.240.242","UDP","70","15685  >  60592 Len=28"
"2493","4498.718621","134.170.18.137","10.0.2.15","TLSv1","939","Application Data"
"2494","4498.718653","10.0.2.15","134.170.18.137","TCP","54","43185  >  443 [ACK] Seq=6643 Ack=7143 Win=65535 Len=0"
"2495","4502.939977","10.0.2.15","157.56.52.13","TCP","56","34332  >  40011 [PSH, ACK] Seq=8263 Ack=2872 Win=34850 Len=2"
"2496","4502.940478","157.56.52.13","10.0.2.15","TCP","60","40011  >  34332 [ACK] Seq=2872 Ack=8265 Win=65535 Len=0"
"2497","4502.941779","10.0.2.15","157.56.52.13","TCP","490","34332  >  40011 [PSH, ACK] Seq=8265 Ack=2872 Win=34850 Len=436"
"2498","4502.941972","157.56.52.13","10.0.2.15","TCP","60","40011  >  34332 [ACK] Seq=2872 Ack=8701 Win=65535 Len=0"
"2499","4503.149419","157.56.52.13","10.0.2.15","TCP","60","40011  >  34332 [PSH, ACK] Seq=2872 Ack=8701 Win=65535 Len=4"
"2500","4503.149482","10.0.2.15","157.56.52.13","TCP","54","34332  >  40011 [ACK] Seq=8701 Ack=2876 Win=34850 Len=0"
"2501","4506.938160","131.202.240.242","10.0.2.15","UDP","76","60592  >  15685 Len=34"
"2502","4506.939119","10.0.2.15","131.202.240.242","UDP","45","15685  >  60592 Len=3"
"2503","4507.191492","131.202.240.242","10.0.2.15","UDP","60","60592  >  15685 Len=3"
"2504","4507.191997","10.0.2.15","131.202.240.242","UDP","79","15685  >  60592 Len=37"
"2505","4508.497244","10.0.2.15","74.125.71.16","TCP","74","51264  >  465 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=5997728 TSecr=0 WS=128"
"2506","4508.499124","10.0.2.15","198.7.63.141","DNS","79","Standard query 0x3df0 A smtp.googlemail.com"
"2507","4508.499531","10.0.2.15","78.46.223.24","DNS","79","Standard query 0x3df0 A smtp.googlemail.com"
"2508","4508.499674","10.0.2.15","198.7.63.141","DNS","79","Standard query 0xb106 AAAA smtp.googlemail.com"
"2509","4508.557256","198.7.63.141","10.0.2.15","DNS","270","Standard query response 0x3df0 A smtp.googlemail.com CNAME googlemail-smtp.l.google.com A 74.125.71.16 NS ns4.google.com NS ns2.google.com NS ns3.google.com NS ns1.google.com A 216.239.32.10 A 216.239.34.10 A 216.239.36.10 A 216.239.38.10"
"2510","4508.557393","198.7.63.141","10.0.2.15","DNS","282","Standard query response 0xb106 AAAA smtp.googlemail.com CNAME googlemail-smtp.l.google.com AAAA 2607:f8b0:4001:c07::10 NS ns3.google.com NS ns1.google.com NS ns4.google.com NS ns2.google.com A 216.239.32.10 A 216.239.34.10 A 216.239.36.10 A 216.239.38.10"
"2511","4508.605324","74.125.71.16","10.0.2.15","TCP","60","465  >  51264 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"2512","4508.605541","10.0.2.15","74.125.71.16","TCP","54","51264  >  465 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"2513","4508.606121","10.0.2.15","74.125.71.16","TLSv1.2","571","Client Hello (SNI=smtp.googlemail.com)"
"2514","4508.607062","74.125.71.16","10.0.2.15","TCP","60","465  >  51264 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"2515","4508.654482","78.46.223.24","10.0.2.15","DNS","270","Standard query response 0x3df0 A smtp.googlemail.com CNAME googlemail-smtp.l.google.com A 74.125.206.16 NS ns2.google.com NS ns3.google.com NS ns1.google.com NS ns4.google.com A 216.239.32.10 A 216.239.34.10 A 216.239.36.10 A 216.239.38.10"
"2516","4508.655215","10.0.2.15","78.46.223.24","ICMP","298","Destination unreachable (Port unreachable)"
"2517","4508.729835","74.125.71.16","10.0.2.15","TLSv1.2","191","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"2518","4508.729924","10.0.2.15","74.125.71.16","TCP","54","51264  >  465 [ACK] Seq=518 Ack=138 Win=30016 Len=0"
"2519","4508.730489","10.0.2.15","74.125.71.16","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"2520","4508.731788","74.125.71.16","10.0.2.15","TCP","60","465  >  51264 [ACK] Seq=138 Ack=569 Win=65535 Len=0"
"2521","4508.956366","74.125.71.16","10.0.2.15","TLSv1.2","135","Application Data"
"2522","4508.956796","10.0.2.15","74.125.71.16","TLSv1.2","101","Application Data"
"2523","4508.957676","74.125.71.16","10.0.2.15","TCP","60","465  >  51264 [ACK] Seq=219 Ack=616 Win=65535 Len=0"
"2524","4509.074633","74.125.71.16","10.0.2.15","TLSv1.2","293","Application Data"
"2525","4509.078806","10.0.2.15","74.125.71.16","TLSv1.2","136","Application Data"
"2526","4509.080105","74.125.71.16","10.0.2.15","TCP","60","465  >  51264 [ACK] Seq=458 Ack=698 Win=65535 Len=0"
"2527","4509.322195","74.125.71.16","10.0.2.15","TLSv1.2","103","Application Data"
"2528","4509.333131","10.0.2.15","74.125.71.16","TLSv1.2","125","Application Data"
"2529","4509.333550","74.125.71.16","10.0.2.15","TCP","60","465  >  51264 [ACK] Seq=507 Ack=769 Win=65535 Len=0"
"2530","4509.447660","74.125.71.16","10.0.2.15","TLSv1.2","124","Application Data"
"2531","4509.448161","10.0.2.15","74.125.71.16","TLSv1.2","114","Application Data"
"2532","4509.448321","74.125.71.16","10.0.2.15","TCP","60","465  >  51264 [ACK] Seq=577 Ack=829 Win=65535 Len=0"
"2533","4509.552489","74.125.71.16","10.0.2.15","TLSv1.2","124","Application Data"
"2534","4509.563343","10.0.2.15","74.125.71.16","TLSv1.2","89","Application Data"
"2535","4509.563675","74.125.71.16","10.0.2.15","TCP","60","465  >  51264 [ACK] Seq=647 Ack=864 Win=65535 Len=0"
"2536","4509.797637","74.125.71.16","10.0.2.15","TLSv1.2","125","Application Data"
"2537","4509.811550","10.0.2.15","74.125.71.16","TLSv1.2","458","Application Data"
"2538","4509.811755","10.0.2.15","74.125.71.16","TLSv1.2","86","Application Data"
"2539","4509.812413","74.125.71.16","10.0.2.15","TCP","60","465  >  51264 [ACK] Seq=718 Ack=1268 Win=65535 Len=0"
"2540","4509.812439","74.125.71.16","10.0.2.15","TCP","60","465  >  51264 [ACK] Seq=718 Ack=1300 Win=65535 Len=0"
"2541","4510.479451","74.125.71.16","10.0.2.15","TLSv1.2","135","Application Data"
"2542","4510.480083","10.0.2.15","74.125.71.16","TLSv1.2","89","Application Data"
"2543","4510.480694","74.125.71.16","10.0.2.15","TCP","60","465  >  51264 [ACK] Seq=799 Ack=1335 Win=65535 Len=0"
"2544","4510.589618","74.125.71.16","10.0.2.15","TLSv1.2","140","Application Data"
"2545","4510.589646","74.125.71.16","10.0.2.15","TCP","60","465  >  51264 [FIN, ACK] Seq=885 Ack=1335 Win=65535 Len=0"
"2546","4510.629641","10.0.2.15","74.125.71.16","TCP","54","51264  >  465 [ACK] Seq=1335 Ack=886 Win=31088 Len=0"
"2547","4510.638796","10.0.2.15","74.125.71.16","TLSv1.2","85","Encrypted Alert"
"2548","4510.639263","74.125.71.16","10.0.2.15","TCP","60","465  >  51264 [ACK] Seq=886 Ack=1366 Win=65535 Len=0"
"2549","4510.639359","10.0.2.15","74.125.71.16","TCP","54","51264  >  465 [FIN, ACK] Seq=1366 Ack=886 Win=31088 Len=0"
"2550","4510.640169","74.125.71.16","10.0.2.15","TCP","60","465  >  51264 [ACK] Seq=886 Ack=1367 Win=65535 Len=0"
"2551","4515.039935","24.36.174.173","10.0.2.15","TCP","68","47044  >  57461 [PSH, ACK] Seq=1472 Ack=1261 Win=65535 Len=14"
"2552","4515.040119","10.0.2.15","24.36.174.173","TCP","54","57461  >  47044 [ACK] Seq=1261 Ack=1486 Win=31819 Len=0"
"2553","4515.040637","10.0.2.15","24.36.174.173","TCP","58","57461  >  47044 [PSH, ACK] Seq=1261 Ack=1486 Win=31819 Len=4"
"2554","4515.040938","24.36.174.173","10.0.2.15","TCP","60","47044  >  57461 [ACK] Seq=1486 Ack=1265 Win=65535 Len=0"
"2555","4516.948263","10.0.2.15","131.202.240.242","UDP","45","15685  >  60592 Len=3"
"2556","4517.201172","131.202.240.242","10.0.2.15","UDP","60","60592  >  15685 Len=3"
"2557","4517.905564","10.0.2.15","24.36.174.173","UDP","64","15685  >  47044 Len=22"
"2558","4517.906049","10.0.2.15","157.56.52.13","TCP","126","34332  >  40011 [PSH, ACK] Seq=8701 Ack=2876 Win=34850 Len=72"
"2559","4517.906471","157.56.52.13","10.0.2.15","TCP","60","40011  >  34332 [ACK] Seq=2876 Ack=8773 Win=65535 Len=0"
"2560","4517.947301","24.36.174.173","10.0.2.15","UDP","64","47044  >  15685 Len=22"
"2561","4517.947929","10.0.2.15","24.36.174.173","TCP","69","57461  >  47044 [PSH, ACK] Seq=1265 Ack=1486 Win=31819 Len=15"
"2562","4517.948152","24.36.174.173","10.0.2.15","TCP","60","47044  >  57461 [ACK] Seq=1486 Ack=1280 Win=65535 Len=0"
"2563","4517.986783","24.36.174.173","10.0.2.15","TCP","60","47044  >  57461 [PSH, ACK] Seq=1486 Ack=1280 Win=65535 Len=4"
"2564","4517.991047","157.56.52.13","10.0.2.15","TCP","60","40011  >  34332 [PSH, ACK] Seq=2876 Ack=8773 Win=65535 Len=4"
