duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
13105320,3056984,915505,10048336,6102954,6552660,3339932.66666667,4943632.40886203,2610247.31303948,0.5341342295,24.8753941148,683,6102954,2184220,2361735.31401548,3002022,4368440,7018459,2295357.31186726,3001339,4063044,6102954,1767107.14688569,Non-VPN
13092035,3052633,3005307,10036182,7003131,6544407.5,5004219,4938114.85464843,2826888.46039015,0.4582939169,20.6232262593,3220,6952585,2618407,2854024.53451582,3005307,4364011.66666667,7003131,2285879.5840343,3002087,4346089.66666667,6952585,2257659.05575683,Non-VPN
13062817,3052404,3055787,10006488,6952748,6529446,5004267.5,4917279.95334077,2755567.54911933,0.4593189968,20.6693548566,542,6952206,2612563.4,2865669.49303711,3054282,4354272.33333333,6952748,2250346.0642643,3051862,4352783.33333333,6952206,2251166.38969331,Non-VPN
12605814,12605356,12605460,12605356,12605460,12600000,12600000,0,0,0.3173138998,17.0556221121,354,12605002,4201938,7277266.89381223,12605356,12600000,12605356,0,12605002,12600000,12605002,0,Non-VPN
13071443,3079110,3036106,6956112,6953204,5017611,4994655,2741454.40487362,2769806.55837208,0.4590158868,20.7322175524,115,6953089,2614288.6,2866696.24343774,3036106,4357147.66666667,6953204,2248368.51640514,3036106,4356101.66666667,6953089,2249159.78603652,Non-VPN
13094837,10043227,3051288,10043227,6952357,10000000,5001822.5,0,2758472.34377644,0.3818298769,14.9677311753,322,6952035,3273709.25,2847684.91764648,3051288,4364945.66666667,6952357,2240852.77030862,3051288,4364838.33333333,6952035,2240666.87089175,Non-VPN
13135109,3102392,3051034,10032717,6954126,6567554.5,5002580,4900479.80332656,2759902.82079478,0.4567910323,20.5555964553,556,6903324,2627021.8,2839637.0688234,3051590,4378369.66666667,6954126,2231009.60177939,3051034,4361250.33333333,6903324,2201848.97944655,Non-VPN
50336,-1,-1,-1,-1,0,0,0,0,39.7329942784,1629.0527654164,50336,50336,50336,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
13164317,3153063,3101389,10011254,6903669,6582158.5,5002529,4849473.36277245,2688617.9719698,0.4557775386,20.5099892383,892,6852887,2632863.4,2823946.14248697,3102281,4388105.66666667,6903669,2178722.23398414,3101389,4370881,6852887,2149669.0352581,Non-VPN
13171615,3152309,3151359,10019306,6853253,6585807.5,5002306,4855700.14508758,2617634.3506336,0.4555250059,20.5745460978,375,6852878,2634323,2838176.29995711,3151934,4390538.33333333,6853253,2132785.77594418,3151359,4390221.66666667,6852878,2132736.25438539,Non-VPN
13194399,3147581,3152328,10042675,6852765,6595128,5002546.5,4875567.72431857,2616604.09605341,0.4547384083,20.3874386397,604,6852765,2638879.8,2838173.33832193,3151724,4398133,6853369,2126379.77874426,3147581,4396550.66666667,6852765,2127246.3144544,Non-VPN
2096,-1,-1,-1,-1,0,0,0,0,954.1984732824,39122.1374045801,2096,2096,2096,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
13215572,3210537,3151386,6820359,10005918,5015448,6578652,2552529.61507619,4846886.05906008,0.4540098605,20.2791071018,883,6820359,2643114.4,2813530.66079473,3152269,4385768,6820359,2108479.91604675,3151386,4385473.66666667,6820359,2108738.24736164,Non-VPN
13207627,3202232,3205857,6806542,10001404,5004387,6603630.5,2548632.04249829,4805177.36557179,0.4542829685,20.3670197531,366,6802551,2641525.4,2822722.10698185,3198853,4402420.33333333,6802551,2078577.07983342,3198853,4401090,6802551,2079726.77783225,Non-VPN
13223580,10005629,3202151,10005629,10021128,10000000,6611639.5,0,4821744.877455,0.3781124325,14.8220073535,301,6803177,3305895,2779474.17359417,3202151,4407759.66666667,6803177,2074507.30551252,3202151,4407759.66666667,6803177,2074507.30551252,Non-VPN
40592,-1,-1,-1,-1,0,0,0,0,49.2707922743,2020.1024832479,40592,40592,40592,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
13240554,3233540,3200643,10003538,10039569,6618539,6620106,4787111.49441926,4835850.95063289,0.4531532442,20.3918959886,342,6802553,2648110.8,2824543.41518297,3200643,4413404,6802553,2069143.65304406,3200643,4412245.33333333,6802553,2070132.51004515,Non-VPN
255,-1,-1,-1,-1,0,0,0,0,7843.137254902,321568.62745098,255,255,255,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
13281079,3276844,3201341,10004235,10028099,6640539.5,6614720,4756983.79579324,4827246.87531941,0.4517705226,20.3296735152,769,6802125,2656215.8,2812897.67988429,3201341,4426770,6802125,2057464.14495381,3201341,4409813.33333333,6802125,2071839.28648528,Non-VPN
12818452,2752271,10066471,3237491,10066471,2994881,10100000,343102.352365879,0,0.3900627002,17.1627588105,290,6828690,3204613,2805208.05411203,2751981,4272817.33333333,6828690,2226738.47278028,2751981,4272720.66666667,6828690,2226805.87719941,Non-VPN
10083436,10029425,6861726,10029425,6861726,10000000,6861726,0,0,0.3966901758,16.5618148417,54011,6807715,3361145.33333333,3379010.37125367,3221710,5041718,6861726,2573879.99722734,3221710,5014712.5,6807715,2535688.45286867,Non-VPN
45940,-1,-1,-1,-1,0,0,0,0,43.5350457118,2481.4976055725,45940,45940,45940,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
13211168,3192142,3195349,5105012,6814068,4402794.33333333,5004708.5,1052923.20086787,2558820.74410841,0.5298547411,24.600398693,422,5104590,2201861.33333333,2016481.19563195,1709478,3302792,5105012,1391460.93164714,1709478,3301990.25,5104590,1391351.34196552,Non-VPN
50483,-1,-1,-1,-1,0,0,0,0,39.6172969118,2416.6551116217,50483,50483,50483,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
13172569,333,2,3591140,6147573,500181.35,658605.75,1192703.58239778,1659468.21828321,3.1884441068,165.4195168763,2,3590812,321282.170731707,968404.645112992,2976753,3293028.75,3823861,367602.831358225,2976753,3222099,3590812,260703.565269701,Non-VPN
13872657,151,1,13589002,13588915,630563.272727273,431956.65625,2894383.43225971,2400914.27534303,4.0367176958,383.2719283696,1,13588724,252230.127272727,1831640.67190895,13821947,13800000,13821947,0,13588724,13600000,13588724,0,Non-VPN
13589983,174,3,4127688,4127959,388279.028571429,266464.411764706,936716.928557552,800333.970390129,6.4753576219,601.4724227396,3,4127688,156206.701149425,618591.376212579,1132726,2717953.2,4157364,1393996.62724465,1131255,2255439.2,4127688,1422141.00637435,Non-VPN
14827503,174,2,2548314,3506555,389632.323529412,436103.029411765,669502.001197508,866849.375498419,4.7209567248,248.389765964,2,2548314,214891.347826087,527457.511384241,1237855,2118214.71428571,3710601,1038678.36224056,1137120,1627344.42857143,2548314,489247.279072099,Non-VPN
14457846,105,3,5452824,8572644,516351.642857143,457678.32,1293345.2699425,1721880.10320336,3.8041628054,196.9864667254,3,5452824,267737.888888889,947416.168139194,1123088,2891569.2,5452824,1779910.34918404,1118731,2794029.8,5452824,1758342.42286946,Non-VPN
11407225,162,3,8724250,8722710,367934.096774194,265284.302325581,1576637.36372006,1344614.59163559,6.6624441966,579.3696538816,3,8722710,152096.333333333,1020117.11154989,1122889,3720576,8772334,4375540.03030329,1071239,3671184.33333333,8722710,4375378.46523587,Non-VPN
14983820,46,1,3886766,3886497,144884.597560976,174230.465116279,569621.046660217,680159.272805875,11.345571423,3623.1081259652,1,3886251,88661.6568047337,463876.539096285,1371381,3280117.25,5532451,1710301.25412608,1150931,2813326,3886251,1167409.72105869,Non-VPN
14955137,62,0,108807,108143,2524.8568293095,2524.3335584065,11603.3535942196,11899.3040549173,792.3030059838,575669.350270746,-501,107267,1262.2499155976,8032.1030885642,-1,0,-1,0,-1,0,-1,0,Non-VPN
14951075,57,1,106454,101583,2607.0865015696,2607.4424485525,11720.7630600249,12028.8260990728,767.1689159475,557266.216643285,-133,100654,1303.6075507891,8124.4996926783,-1,0,-1,0,-1,0,-1,0,Non-VPN
14961681,63,1,107560,107325,2556.1136169486,2555.5923458056,11725.8783588032,11929.0474333957,782.5323905783,568612.51085356,-124,106337,1278.0115315623,8054.9379855679,-1,0,-1,0,-1,0,-1,0,Non-VPN
10517937,201,9,7565471,7623510,478088.045454545,373709.785714286,1608641.47949984,1444515.15027574,4.9439352983,500.0980705627,9,7565471,206234.058823529,1068893.59897928,1191352,5230697,9270042,5712496.48210386,1150729,4358100,7565471,4535907.56776205,Non-VPN
14791901,60,1,1504433,3080528,3174.2276824034,3174.0532303069,30284.7556721601,46591.4300205542,630.1421298047,456101.889811188,-88,1504182,1587.1138412017,21368.3640443352,2003186,7394459,12785732,7624411.39505582,1077342,1290762,1504182,301821.458480009,Non-VPN
14786319,96,2,8025396,6813763,730098.454545455,1137409.15384615,2419576.66694209,2283107.90365689,1.758382191,115.2416635946,2,6754893,591452.76,1705705.91110428,3206421,4928773,6813763,1809162.07552654,3206421,4907139.66666667,6754893,1778799.53299882,Non-VPN
10046705,3310189,3239925,6736516,3239925,5023352.5,3239925,2422779.05626235,0,0.4976756061,23.7888939707,13180,6736516,2511676.25,3196202.10980051,3253105,4994810.5,6736516,2463143.53975961,3239925,4988220.5,6736516,2472463.20713565,Non-VPN
13327112,3308219,3307789,6707403,10019058,5007811,6663423.5,2403586.05690061,4745583.82026696,0.450210068,20.2594530608,165,6707403,2665422.4,2800638.60299621,3307954,4442282.33333333,6707403,1961652.83670272,3307789,4442227.33333333,6707403,1961700.54416922,Non-VPN
13374994,3369120,3313258,6662529,10003772,5015824.5,6658515,2328791.83712059,4730907.81902343,0.4485983321,20.1869249437,2102,6660427,2674998.8,2771654.24482302,3313258,4439010,6660427,1923862.37106725,3311156,4438309.33333333,6660427,1924477.65025054,Non-VPN
13362639,3357184,3342978,6642983,10019311,5000083.5,6681144.5,2323410.75451576,4720880.33775942,0.4490131029,20.1307541123,350,6642983,2672527.8,2779348.43533191,3356834,4454096.33333333,6642983,1895633.55540933,3342978,4449477.66666667,6642983,1899656.34774552,Non-VPN
13376096,3358161,3361686,6657643,10014074,5007902,6687880,2333086.09660274,4703948.66588391,0.448561374,20.1105015993,336,6653782,2675219.2,2786368.25183723,3360292,4458586.66666667,6653782,1901095.05270642,3357825,4457299.66666667,6653782,1902209.89956572,Non-VPN
10108781,51244,2,1055628,1022915,842346.583333333,502763.15,368188.067363297,515360.324990683,3.3634124629,180.0414906604,2,1022572,306326.696969697,460761.676573352,1001948,1256907.875,2007559,461997.630684691,1000861,1006058.5,1022572,7328.4342217732,Non-VPN
13349878,10006950,3352665,10006950,9996866,10000000,6674765.5,0,4698159.58266633,0.3745352579,14.7566891623,347,6653938,3337469.5,2716346.23406394,3342928,4449843.66666667,6653938,1908807.89367758,3342928,4449843.66666667,6653938,1908807.89367758,Non-VPN
13386176,3373070,3351605,10010329,10028779,6691699.5,6690192,4693250.84739134,4721475.0145624,0.4482236002,20.0206541435,2777,6652932,2677235.2,2785429.10410343,3351605,4460128,6652932,1899062.65179759,3351605,4459202.33333333,6652932,1899855.93516083,Non-VPN
13376033,3351838,3355235,6656970,10020512,5004404,6687873.5,2337081.24991644,4713062.56518662,0.4485634866,20.0358357369,286,6653287,2675206.6,2786292.10585341,3355235,4458582.33333333,6653287,1900679.44968131,3351552,4457354.66666667,6653287,1901749.33158023,Non-VPN
13375208,10006615,3352487,10006615,10022405,10000000,6687446,0,4716344.24775811,0.3738259622,14.8035081025,316,6653812,3343802,2716355.08572308,3352487,4458297.33333333,6653812,1901388.52933056,3352487,4458297.33333333,6653812,1901388.52933056,Non-VPN
13378718,3372694,3352355,10006024,10012809,6689359,6682582,4690472.62484806,4709652.18918096,0.4484734636,20.181305862,369,6653300,2675743.6,2783574.16700122,3352355,4459449.66666667,6653300,1899957.33702887,3352355,4455054.66666667,6653300,1903739.66289244,Non-VPN
13376696,3371628,3301204,10005068,10024354,6688348,6662779,4690550.40659399,4753984.95593423,0.4485412541,20.2591133117,317,6703547,2675339.2,2787410.67396427,3301204,4458793,6703547,1944332.86124843,3301204,4441852.66666667,6703547,1958709.27206562,Non-VPN
57674,3184,57674,3184,57674,3184,57674,0,0,69.3553420952,2843.5690259042,126,54364,19224.6666666667,30469.9425800794,-1,0,-1,0,-1,0,-1,0,Non-VPN
13324936,2453103,3299118,7549376,10025365,4441523,6662241.5,2726324.87127791,4756174.86563557,0.5253308534,24.3153137846,367,4249805,2220822.66666667,1811446.87208167,2453103,3331120.75,4249805,733938.043952792,2453103,3331029,4249805,733939.510970988,Non-VPN
13368912,3308576,3256919,6722736,10056182,5015656,6656550.5,2414175.68805566,4807804.97437068,0.4488024156,20.1961087035,4154,6718582,2673782.4,2789129.27750921,3256919,4437700.33333333,6718582,1975713.34938595,3252765,4436315.66666667,6718582,1976955.72952604,Non-VPN
13307937,3282561,3286288,6717557,10021649,5000059,6653968.5,2428908.96494846,4762619.4368393,0.450858762,20.363787415,1140,6714970,2661587.4,2800889.38471498,3285148,4435599,6714970,1974022.54615303,3282561,4434736.66666667,6714970,1974776.81278514,Non-VPN
13274107,3261931,10013246,6753370,10013246,5007650.5,10000000,2468820.19299898,0,0.3766731728,14.840923009,1070,6753370,3318526.75,2757448.05613776,3258806,4424702.33333333,6753370,2016685.96160628,3258806,4424345.66666667,6753370,2016994.50041388,Non-VPN
13290526,3274078,3253385,6762745,6755553,5018411.5,5004469,2466860.09300153,2476406.74165433,0.4514494009,20.3152230393,318,6755235,2658105.2,2811127.03570213,3253385,4430175.33333333,6755553,2013885.50364112,3253385,4427566,6755235,2015847.03790553,Non-VPN
5281378,5221091,5281378,5221091,5281378,5221091,5281378,0,0,0.7573780934,36.9221820517,13154,5221091,1760459.33333333,2997043.091509,5268224,5268224,5268224,0,5221091,5221091,5221091,0,Non-VPN
13275247,3277750,3252179,6744841,6796176,5011295.5,5024177.5,2451603.55709064,2505984.31120458,0.4519689916,20.4139327878,477,6744841,2655049.4,2794571.99426299,3252179,4425082.33333333,6745318,2009423.70610676,3226892,4407970.66666667,6744841,2023828.56838267,Non-VPN
13242587,3234975,3201868,6805385,6805391,5020180,5003629.5,2524661.12261606,2548075.5494615,0.4530836762,20.4642793738,353,6805032,2648517.4,2826316.53499958,3201868,4414195.66666667,6805391,2070903.48266544,3201868,4413958.33333333,6805032,2070796.70125578,Non-VPN
13255131,10052568,3202190,10052568,6806563,10100000,5004376.5,0,2548676.5902255,0.3772124168,14.9376117067,373,6806190,3313782.75,2780442.94513313,3202190,4418377,6806563,2068347.75189824,3202190,4418252.66666667,6806190,2068132.41253572,Non-VPN
13292362,3258443,3205552,10031192,6810385,6644817.5,5007968.5,4789056.74517431,2549001.85934485,0.4513870447,20.3876481847,2727,6754767,2658472.4,2796678.80155114,3205552,4430787.33333333,6810385,2061096.68306361,3202825,4411339,6754767,2029801.79657707,Non-VPN
11275747,11206741,11275747,11206741,11275747,11200000,11300000,0,0,0.3547436813,14.5444909326,11882,11206741,3758582.33333333,6450334.28223079,11263865,11300000,11263865,0,11206741,11200000,11206741,0,Non-VPN
13293933,1360748,3261452,6770053,6770997,3797641.66666667,5016224.5,2744126.36812517,2481623.06837914,0.5265559861,24.3720199282,304,6770053,2215655.5,2548754.97183227,1360444,3323483.25,6770357,2433218.89273597,1360444,3323247.25,6770053,2433080.7398395,Non-VPN
13293452,3285889,3251407,6755878,6753637,5020883.5,5002522,2453652.75254252,2476450.58227476,0.4513500331,20.3107514888,278,6753359,2658690.4,2812179.09236922,3251407,4431150.66666667,6753637,2011417.24783542,3251407,4430218.33333333,6753359,2011972.70605762,Non-VPN
43002377,-1,43002377,-1,43002377,0,43000000,0,0,0.0697635854,3.5579428551,49248,42953129,21500000,30300000,43002377,43000000,43002377,0,42953129,43000000,42953129,0,Non-VPN
79,79,-1,79,-1,79,0,0,0,25316.4556962025,1012658.2278481,79,79,79,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
13291787,10039682,1551479,10039682,5201521,10000000,3334923.66666667,0,1826441.1912024,0.4514065716,18.0562628637,334,5201521,2658357.4,1968885.47953177,1551479,3322946.75,5201521,1491475.35550494,1551145,3322863.25,5201521,1491607.59276245,Non-VPN
13295575,3251593,3254956,10040185,6752117,6645889,5003536.5,4800259.43790864,2472866.25800093,0.4512779628,20.2322953313,434,6751683,2659115,2811363.33783153,3254956,4431858.33333333,6752117,2009472.95172387,3251159,4430448,6751683,2010335.18817895,Non-VPN
10046870,3308875,-1,6737995,-1,5023435,0,2424754.00550221,0,0.2986004596,13.3374871975,3308875,6737995,5023435,2424754.00550221,3308875,5023435,6737995,2424754.00550221,3308875,5023435,6737995,2424754.00550221,Non-VPN
10046930,10046930,-1,10046930,-1,10000000,0,0,0,0.1990657843,6.1710393125,10046930,10046930,10000000,0,10046930,10000000,10046930,0,10046930,10000000,10046930,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
10122189,94,1,6786641,6785650,1124687.66666667,1112782.33333333,2374150.54629174,2379818.63867173,1.9758571985,143.2496468896,1,6785650,532746.789473684,1684387.82983707,3226793,5060937.5,6895082,2593872.02725183,3225682,5005666,6785650,2517277.51360691,Non-VPN
10300576,51226,50264,9989759,9990794,3433372,3433430,5678949.19792231,5679804.91545506,0.7766555967,36.3086491474,286,9989759,1471510.85714286,3757378.64643663,10249350,10200000,10249350,0,9989759,9989759,9989759,0,Non-VPN
10032239,72,2,4784314,4784039,238842.785714286,238846.80952381,866681.663824983,866497.905633226,8.5723635571,633.5574740594,2,4783852,118026.341176471,617151.938595256,1943706,3329538,4785561,1422227.14170997,1943033,3046964,4783852,1522510.7784763,Non-VPN
10031128,179,2,10030949,10029848,5015564,5014925,7092825.48752251,7092172.1208567,0.5981381157,27.1155945772,2,10029848,2006225.6,4485341.28556803,10030545,10000000,10030545,0,10029848,10000000,10029848,0,Non-VPN
10974441,68,1,8910981,8907988,365806.566666667,353924.064516129,1634160.34077294,1607497.25068344,5.7406112986,417.5155709525,1,8907988,177007.112903226,1141327.32789241,2058690,5485822,8912954,4846696.55444273,1101413,5004700.5,8907988,5520082.12034128,Non-VPN
10006786,230,2,10006556,10004557,5003393,5002279.5,7075540.96936319,7074288.68325371,0.5995931161,27.081622411,2,10004557,2001357.2,4473924.73774453,10005223,10000000,10005223,0,10004557,10000000,10004557,0,Non-VPN
88301,177,181,77873,38906,11018.875,8785,27040.9258132795,15881.9552917419,226.4980011551,38651.8838971246,36,38906,4647.4210526316,12084.2960435609,-1,0,-1,0,-1,0,-1,0,Non-VPN
10008638,172,175,10004657,10008394,5002414.5,5004284.5,7074239.18577903,7076879.52249998,0.5994821673,26.8767838341,69,10004413,2001727.6,4473637.42174671,10008394,10000000,10008394,0,10004413,10000000,10004413,0,Non-VPN
10015479,51289,57398,9961213,9957765,5006251,5007581.5,7007374.46144324,7000616.64193544,0.5990726954,26.8584258426,316,9954788,2003095.8,4445179.655953,9957765,9957765,9957765,0,9954788,9954788,9954788,0,Non-VPN
10006620,124,2,10006201,10006197,5003162.5,5003099.5,7075364.89977468,7075448.33837486,0.5996030628,26.882203981,2,10005902,2001324,4474695.1365243,10006197,10000000,10006197,0,10005902,10000000,10005902,0,Non-VPN
10008679,10008393,2,10008393,10004234,10000000,5002118,0,7074060.28776339,0.4995664263,19.5830039109,2,10003948,2502169.75,5001185.91194434,10004234,10000000,10004234,0,10003948,10000000,10003948,0,Non-VPN
10000765,3368,2,9996736,10000137,5000052,5000069.5,7066378.27969258,7071163.27128086,0.5999541035,27.0979270086,2,9996736,2000153,4470225.9137927,10000104,10000000,10000104,0,9996736,9996736,9996736,0,Non-VPN
10005662,178,10005167,10005193,10005167,5002685.5,10000000,7074613.95237305,0,0.4997170602,19.6888521719,178,10004698,2501415.5,5002188.33505337,10005167,10000000,10005167,0,10004698,10000000,10004698,0,Non-VPN
10047,-1,10047,-1,10047,0,10047,0,0,298.5965959988,12341.9926346173,187,9860,5023.5,6839.8438213164,-1,0,-1,0,-1,0,-1,0,Non-VPN
10007725,199,2,10003733,10007432,5001966,5003717,7073566.72723012,7076321.61524962,0.5995368578,26.7793129807,2,10003442,2001545,4473196.68716358,10007434,10000000,10007434,0,10003442,10000000,10003442,0,Non-VPN
10011907,2493,3,10004103,10009045,5003298,5004524,7072206.25378312,7077461.47138089,0.5992864296,26.768127191,3,10003737,2002381.4,4472894.25690224,10009048,10000000,10009048,0,10003737,10000000,10003737,0,Non-VPN
10009113,10008778,1,10008778,10005384,10000000,5002692.5,0,7074874.16766853,0.4995447649,19.5821547823,1,10005050,2502278.25,5001848.11679136,10005385,10000000,10005385,0,10005050,10000000,10005050,0,Non-VPN
10005095,106,2,10004989,10004203,5002547.5,5002102.5,7074520.61427794,7074038.36745317,0.5996944557,26.9862505054,2,10004203,2001019,4473915.86933983,10004829,10000000,10004829,0,10004203,10000000,10004203,0,Non-VPN
10015355,130,2,10011791,10015014,5005960.5,5007508,7079313.38404082,7081682.89886458,0.5990801125,26.9586050619,2,10011450,2003071,4476820.18489337,10015014,10000000,10015014,0,10011450,10000000,10011450,0,Non-VPN
10012239,2660,2,10005234,10009221,5003947,5004611.5,7072887.90472018,7077586.62928116,0.5992665577,26.8671173351,2,10004876,2002447.8,4473493.71012511,10009221,10000000,10009221,0,10004876,10000000,10004876,0,Non-VPN
16617,-1,16617,-1,16617,0,16617,0,0,180.5380032497,7462.2374676536,200,16417,8308.5,11467.1506268994,-1,0,-1,0,-1,0,-1,0,Non-VPN
10004995,10004463,3,10004463,10004641,10000000,5002322,0,7074347.37311655,0.4997503747,19.5902146878,3,10004109,2501248.75,5001906.83815042,10004641,10000000,10004641,0,10004109,10000000,10004109,0,Non-VPN
10007859,3021,2,10004496,10007521,5003758.5,5003761.5,7072110.79436765,7076384.54775315,0.5995288303,26.9787973632,2,10004158,2001571.8,4473581.85049999,10007521,10000000,10007521,0,10004158,10000000,10004158,0,Non-VPN
10007399,2599,2,10004433,10004513,5003516,5002257.5,7072364.6457021,7074257.57055534,0.5995563882,26.9800374703,2,10004146,2001479.8,4473626.52696316,10004513,10000000,10004513,0,10004146,10000000,10004146,0,Non-VPN
10007691,10007414,3,10007414,10004368,10000000,5002185.5,0,7074154.33296528,0.4996157455,19.784783523,3,10004091,2501922.75,5001445.72590592,10004368,10000000,10004368,0,10004091,10000000,10004091,0,Non-VPN
10009083,3918,2,10004738,10008708,5004328,5004355,7071647.63942598,7077223.88350241,0.5994555146,26.8755889026,2,10004363,2001816.6,4473559.71816003,10008708,10000000,10008708,0,10004363,10000000,10004363,0,Non-VPN
13596,-1,13596,-1,13596,0,13596,0,0,220.6531332745,9120.329508679,192,13404,6798,9342.2947395166,-1,0,-1,0,-1,0,-1,0,Non-VPN
12318851,82,1,4529583,4538892,455948.518518519,456240.37037037,1155989.35342908,1157964.18452541,4.5458785077,315.2079686653,1,4529583,223979.109090909,834289.446223888,1172733,3075714,4537824,1624936.01090884,1161094,2849798.75,4529583,1578466.26180582,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
10054578,51695,50105,8381851,8432427,3351391,3351395.33333333,4426571.21978801,4465583.94144616,0.7956574607,37.495357836,392,8381124,1436368.28571429,3116463.73077164,1571654,5002236.5,8432819,4851576.2983397,1570927,4976025.5,8381124,4815536.47991618,Non-VPN
10070028,49177,10019802,10020498,10019802,5034837.5,10000000,7050788.69648776,0,0.4965229491,19.662308784,353,9970272,2517507,4968564.47835794,10019802,10000000,10019802,0,9970272,9970272,9970272,0,Non-VPN
199712,199712,-1,199712,-1,199712,0,0,0,15.0216311489,4571.5830796347,961,198751,99856,139858.650247312,-1,0,-1,0,-1,0,-1,0,Non-VPN
10064440,2328,50307,8450427,8451224,2503454.5,3335460,4026085.88918551,4489677.50347533,0.8942375333,43.1221210519,315,8450427,1258055,2952291.28037972,1505331,5003190,8501049,4946719.63706869,1503003,4976715,8450427,4912570.62217807,Non-VPN
6610565,209122,127,6400913,6570398,3305017.5,1652641.25,4378257.40378972,3278556.58802049,1.2101840009,256.7102811938,16,6400413,944366.428571429,2406689.2172937,6610049,6610049,6610049,0,6400413,6400413,6400413,0,Non-VPN
14976671,4975819,50067,10000852,9999244,7488335.5,4991722.33333333,3553234.90998604,4974915.52940669,0.4673935883,20.3650063489,452,9999244,2496111.83333333,4168163.74813888,4926308,7487809.5,10049311,3622510.16133889,4925856,7462550,9999244,3587427.05839032,Non-VPN
14801283,68,40,7890559,8133608,779014.894736842,695317.380952381,1735901.00405561,1721880.34960679,2.8375918493,188.2944877143,16,7890559,361006.902439024,1220000.12207748,8100150,8100150,8100150,0,7890559,7890559,7890559,0,Non-VPN
13605220,1,28,4079015,3200440,7266.280448718,7411.9395095368,103680.583830827,93509.801348904,272.6159518185,195026.320779818,0,3200440,3669.1531823085,62459.6142035942,1398502,6474904,11551306,7179116.55645784,1398208,2299324,3200440,1274370.468471,Non-VPN
7804406,59,451571,5803922,5803835,1951021,2601357,2649530.70468898,2827154.54416123,1.1531947467,53.4313565952,59,5803454,975550.75,2023658.79945616,2000103,3902012.5,5803922,2689706.20930605,1547890,3675672,5803454,3009138.16217318,Non-VPN
3088676,66,39,850110,1087945,304988.6,280781.545454545,301225.674103395,358208.415917288,7.4465563886,464.9241293033,12,850110,140394.363636364,226441.872062661,-1,0,-1,0,-1,0,-1,0,Non-VPN
10046732,49160,57947,7804844,7806357,3348700.66666667,3348910.66666667,4005116.21221767,4003745.21426499,0.7962788298,37.9227792679,274,7804844,1435247.42857143,2922941.58612138,2183667,4994392.5,7805118,3974966.12220777,2182428,4993636,7804844,3975648.48025162,Non-VPN
681,-1,681,-1,681,0,681,0,0,4405.2863436123,917767.98825257,17,664,340.5,457.4969945256,-1,0,-1,0,-1,0,-1,0,Non-VPN
10462935,104534,56435,10029215,9704547,3476274.66666667,2534674.25,5675812.42883694,4781108.42580441,0.86017929,41.7664833051,430,9704547,1307866.875,3395257.90498336,10028785,10000000,10028785,0,9704547,9704547,9704547,0,Non-VPN
226463,22431,226059,22431,226059,22431,226059,0,0,17.6629294852,4420.1481036637,404,204032,75487.6666666667,111846.424868358,-1,0,-1,0,-1,0,-1,0,Non-VPN
13657750,27,1,10002253,9754791,66456.8039215686,63831.4523809524,706776.266461262,680085.174212172,30.4588969633,20961.9446834215,0,9749108,32910.2409638554,483365.715319244,3554935,6778594,10002253,4558942.27826598,1368353,5558730.5,9749108,5926088.69196298,Non-VPN
12598414,107,61,3649594,3738059,879299.285714286,969082.615384615,1210234.0486056,1286907.40830955,2.3018770458,150.8126340347,61,3649188,449943.357142857,948071.967188564,1999766,3077547.5,4547780,1284937.0986143,1200520,2375076.5,3649188,1358560.64957587,Non-VPN
12348597,13,37,2065027,1822148,352707.771428571,385893.65625,462675.560401835,380016.510581224,5.5876793129,363.037193618,3,1822148,181597.014705882,313974.382612444,2034965,2034965,2034965,0,1822148,1822148,1822148,0,Non-VPN
213,213,-1,213,-1,213,0,0,0,9389.6713615024,375586.854460094,213,213,213,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
87,87,-1,87,-1,87,0,0,0,22988.5057471264,919540.229885057,87,87,87,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
76,76,-1,76,-1,76,0,0,0,26315.7894736842,1052631.57894737,76,76,76,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
107,107,-1,107,-1,107,0,0,0,18691.5887850467,747663.551401869,107,107,107,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
71,71,-1,71,-1,71,0,0,0,28169.014084507,1126760.56338028,71,71,71,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
178,178,-1,178,-1,178,0,0,0,11235.9550561798,449438.202247191,178,178,178,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
